,uuid,KEY,City,Site,Sex_HH,DrinkingWaterGroup,DrinkingWater_Private,DrinkingWater_Public,DrinkingWaterDist,DrinkingWaterLocation,DrinkingWater_PublicSpec,DrinkingWater_PublicVendor,DrinkingWaterAvailability,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,ToiletROOF,ToiletFacilityCLEAN,ToiletFacilitySAFE,HHITEMS/Computer,HHITEMS/Electricity,HHITEMS/Internet,HHITEMS/Oven,HHITEMS/Radio,HHITEMS/Refrigerator,HHITEMS/Smartphone,HHITEMS/Television,HHITEMS/Noitems,HHITEMS/NA,HHMATERIALS,HHEXTWALLS,HHROOF,HHFLOOR,HHROOMS,HHCOOKING,StreetFood
69,51e3d6c74bba45febd33457e11a9b459,uuid:ec3b6418-e1f4-4623-bd2b-898b37e8bf6b,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,4,House,5_Or_More
70,51e3d6c74bba45febd33457e11a9b459,uuid:b95b2525-3b61-4788-9e97-9e4d16f1d322,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_coveredPit,N,Y,,,1,1,1,0,0,1,1,1,0,0,Y,Metal,Rustic_toles_fibr,Cement,2,House,2_4
71,51e3d6c74bba45febd33457e11a9b459,uuid:2486a130-5816-4c68-be6b-039167f511c3,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,N,Y,Clean,Any_time,0,1,1,1,1,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,2,Outdoors,5_Or_More
72,51e3d6c74bba45febd33457e11a9b459,uuid:ad3b0b70-981e-4ce5-a4b3-7df66772d200,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,2,House,2_4
73,51e3d6c74bba45febd33457e11a9b459,uuid:8687f5ef-8fef-402b-9f01-b626e2b9d95e,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,Y,Dirty,Any_time,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,1,Outdoors,5_Or_More
74,51e3d6c74bba45febd33457e11a9b459,uuid:404e8c78-bbfe-4c1f-9ce8-4a800c483646,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_coveredPit,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,3,Outdoors,2_4
75,51e3d6c74bba45febd33457e11a9b459,uuid:6b69a9c5-7bd6-41c4-b6bc-f0465c301d5c,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,1,0,1,1,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,2,House,2_4
76,51e3d6c74bba45febd33457e11a9b459,uuid:b8f1c940-cd94-404e-809f-8489f57e34e0,Abidjan,Azito,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,1,House,2_4
77,51e3d6c74bba45febd33457e11a9b459,uuid:b9b90c73-a566-411d-831f-0544171d38be,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,,,,Own_Dwelling,Flush,,Flush_coveredPit,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,2,House,2_4
78,51e3d6c74bba45febd33457e11a9b459,uuid:9d7ade75-697b-4b7e-a446-5241c1a5446b,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Mobile,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,4,House,2_4
79,51e3d6c74bba45febd33457e11a9b459,uuid:1883cb5c-d85b-42d9-abf9-ccc302f2b941,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_other,Y,Y,Clean,Any_time,0,1,0,0,0,1,0,1,0,0,Y,Covered_adobe,CementFiber,Cement,3,House,0_1
80,51e3d6c74bba45febd33457e11a9b459,uuid:e74f4875-3def-4508-ab5f-ffc2dce687f2,Abidjan,Azito,F,Private,Piped_yard,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,Y,Dirty,Any_time,0,1,0,0,0,1,1,1,0,0,Y,Covered_adobe,Rustic_metal,Cement,2,House,0_1
81,51e3d6c74bba45febd33457e11a9b459,uuid:7926bc28-a1e0-42f9-8603-344747fbbb6d,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,3,House,2_4
82,51e3d6c74bba45febd33457e11a9b459,uuid:0822c9c3-bc95-4a58-ae0f-93c9a8623d25,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,None,Water_NOT_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,1,House,0_1
83,51e3d6c74bba45febd33457e11a9b459,uuid:5215cc35-b1ce-4404-b3b5-05a07b03ee3b,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,,,,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,3,House,0_1
84,51e3d6c74bba45febd33457e11a9b459,uuid:71ad14f9-592b-490e-89b4-82bb262386df,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Mobile,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,1,House,0_1
85,51e3d6c74bba45febd33457e11a9b459,uuid:da47df52-2fb5-4bd2-8f2d-66a06231870c,Abidjan,Azito,F,Private,Piped_neigh,,13.0,Indicated,,,N,,,,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,CeramicTiles,Ceramic,2,House,0_1
86,51e3d6c74bba45febd33457e11a9b459,uuid:093750fb-5b09-4c7e-bfcf-6ea44a757223,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,N,Y,Clean,Any_time,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Metal,Cement,3,Separate_Building,2_4
87,51e3d6c74bba45febd33457e11a9b459,uuid:942d4832-df1e-4b13-81b4-15ca96b8d70e,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,Y,Y,,,1,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,0_1
88,51e3d6c74bba45febd33457e11a9b459,uuid:9372714a-0afa-431e-a935-62bf7e931d3a,Abidjan,Azito,M,Private,Piped_yard,,,,,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,N,Dirty,During_Day,0,1,1,1,0,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Carpet,2,House,5_Or_More
89,51e3d6c74bba45febd33457e11a9b459,uuid:53fad8ac-8b90-4d6f-814b-b4d986b6562d,Abidjan,Azito,M,Private,Piped_yard,,,,,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Clean,Any_time,0,1,1,0,0,0,1,0,0,0,Y,Covered_adobe,CeramicTiles,Cement,2,House,5_Or_More
90,51e3d6c74bba45febd33457e11a9b459,uuid:ef5231fd-c8e9-49ac-b465-79fe66645ebc,Abidjan,Azito,M,Private,Piped_yard,,,,,,N,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,2,Separate_Building,5_Or_More
91,51e3d6c74bba45febd33457e11a9b459,uuid:e111af28-fc7b-4cb3-a0ec-0f2f0cd8e4ed,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,Y,Dirty,Any_time,1,1,1,0,0,0,1,1,0,0,Y,Planks_Shingles,Metal,Ceramic,3,House,0_1
92,51e3d6c74bba45febd33457e11a9b459,uuid:b0853e6b-7452-441b-83fd-675d6f28ff2b,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,0,0,0,0,0,1,0,0,Y,Covered_adobe,CeramicTiles,Ceramic,1,House,0_1
93,51e3d6c74bba45febd33457e11a9b459,uuid:bfee6031-2a7c-4563-9dc9-5fb06dcd4d1a,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Fixed,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,1,0,1,1,0,0,Y,Stone_mud,CementFiber,Ceramic,5,Outdoors,0_1
94,51e3d6c74bba45febd33457e11a9b459,uuid:a83bc722-4166-4899-80af-94713ff524b7,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,1,1,1,1,0,0,0,Y,Covered_adobe,CementFiber,Cement,4,House,2_4
95,51e3d6c74bba45febd33457e11a9b459,uuid:2c0ec445-9b94-4197-8085-1a025183e5c2,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Public,Flush,,Flush_septic_tank,Y,Y,Clean,Any_time,0,1,1,0,0,0,1,0,0,0,Y,Covered_adobe,CementFiber,Ceramic,1,Outdoors,5_Or_More
96,51e3d6c74bba45febd33457e11a9b459,uuid:7a0ba25e-fd99-4503-a2e1-5a1e79acdc72,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,CeramicTiles,Ceramic,2,House,0_1
97,51e3d6c74bba45febd33457e11a9b459,uuid:0996f93e-406b-4cba-87c8-08e18e93f326,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,N,,,0,1,1,0,0,0,1,0,0,0,Y,Covered_adobe,CementFiber,Ceramic,1,House,5_Or_More
98,51e3d6c74bba45febd33457e11a9b459,uuid:e4bcd81f-6801-49ba-8ba8-6d396ca1c509,Abidjan,Azito,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,1,House,0_1
99,51e3d6c74bba45febd33457e11a9b459,uuid:6866acce-6433-4894-91ba-d116e7f5afe2,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_river,N,,,,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,1,House,2_4
100,51e3d6c74bba45febd33457e11a9b459,uuid:03974c44-5418-4749-abee-253e95287dd4,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,3,House,2_4
101,51e3d6c74bba45febd33457e11a9b459,uuid:eca9bbd7-7a3d-4139-8157-73354632551f,Abidjan,Azito,M,Private,Piped_yard,,,,,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,N,Y,Clean,During_Day,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,3,Separate_Building,2_4
102,51e3d6c74bba45febd33457e11a9b459,uuid:02341544-120e-4177-9a33-8cff299d7777,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,5_Or_More
103,51e3d6c74bba45febd33457e11a9b459,uuid:393829f4-86cb-4756-86a9-f9ef21da56d9,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,N,Y,Clean,Any_time,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,2,House,2_4
104,51e3d6c74bba45febd33457e11a9b459,uuid:5d04d466-182f-4f56-88c1-ae72958ecacd,Abidjan,Azito,F,Private,Piped_dwel,,,,,,N,Obs_Mobile,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,3,House,5_Or_More
105,51e3d6c74bba45febd33457e11a9b459,uuid:6e3be34c-980a-46aa-bdff-840372d0caeb,Abidjan,Azito,M,Private,Piped_yard,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_NOT_OK,Own_YardPlot,Flush,,Flush_NA,N,Y,Clean,Any_time,1,1,1,0,0,0,1,0,0,0,Y,Covered_adobe,Metal,Cement,4,Outdoors,2_4
106,51e3d6c74bba45febd33457e11a9b459,uuid:e585ae2f-5986-4081-a2b2-aa818e1df2ad,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Fixed,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,0,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,3,Outdoors,0_1
107,51e3d6c74bba45febd33457e11a9b459,uuid:a933292a-4adc-40fc-bd78-f477e23cb6e4,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,1,1,0,0,0,Y,Covered_adobe,CementFiber,Cement,1,House,5_Or_More
108,51e3d6c74bba45febd33457e11a9b459,uuid:5f11f955-8b23-4944-ae22-0680220cdb72,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,Y,Y,,,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,2_4
109,51e3d6c74bba45febd33457e11a9b459,uuid:33c873e1-cb10-4ee6-922e-eda98f8e8e1a,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,1,1,1,1,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,3,House,2_4
110,51e3d6c74bba45febd33457e11a9b459,uuid:a8370d29-f473-4094-86ea-2d3f906f1331,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,2,House,2_4
111,51e3d6c74bba45febd33457e11a9b459,uuid:26f0c6e4-48a3-44b9-b16b-41f2bbc5b257,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_river,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,4,House,2_4
112,51e3d6c74bba45febd33457e11a9b459,uuid:3555ecd7-6505-4dbf-be24-dc0b0d43e607,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,2,House,2_4
113,51e3d6c74bba45febd33457e11a9b459,uuid:7b14394d-8fd5-473c-b89c-9e87b0bf089d,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,2,House,5_Or_More
114,51e3d6c74bba45febd33457e11a9b459,uuid:5793103a-7ec6-4141-9d3c-8a5e4d93778a,Abidjan,Azito,F,Private,Piped_neigh,,10.0,Indicated,,,N,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,N,Clean,Any_time,0,1,0,0,0,0,1,0,0,0,Y,ReusedWoodOrBamboo,Rustic_toles_fibr,Cement,1,Outdoors,2_4
115,51e3d6c74bba45febd33457e11a9b459,uuid:a2207791-ecd4-4633-8e48-e2ff17414f63,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,2,House,0_1
116,51e3d6c74bba45febd33457e11a9b459,uuid:4f2a9eb2-be5c-4490-be38-f57fc058f0d1,Abidjan,Azito,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_UnimpLat,,N,N,Clean,Any_time,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Rustic_metal,Cement,2,House,5_Or_More
117,51e3d6c74bba45febd33457e11a9b459,uuid:6a0e09ff-6b6d-4c9e-a085-10b219d274e2,Abidjan,Azito,M,Private,Piped_yard,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,0,1,0,0,0,1,0,1,0,0,Y,Covered_adobe,Metal,Cement,2,House,0_1
118,51e3d6c74bba45febd33457e11a9b459,uuid:f4e8db17-f74d-4e67-8a6b-99f4f13b4448,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Metal,Cement,2,House,5_Or_More
119,51e3d6c74bba45febd33457e11a9b459,uuid:6f70aafe-88c7-4942-a192-bc7948f33dc0,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,0,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,2,House,
120,51e3d6c74bba45febd33457e11a9b459,uuid:356ac13a-79f2-4656-8716-51687f247345,Abidjan,Azito,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,1,1,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,2_4
121,51e3d6c74bba45febd33457e11a9b459,uuid:572d2de8-efff-4df3-905e-5365000fd978,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Mobile,SoapOrDeterg,Water_NOT_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Ceramic,2,House,5_Or_More
122,51e3d6c74bba45febd33457e11a9b459,uuid:5c537a67-8668-4f5c-b42d-0be40e4abefb,Abidjan,Azito,M,Private,Piped_yard,,,,,,Y,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_river,Y,N,Clean,Any_time,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Metal,Cement,6,Outdoors,5_Or_More
123,51e3d6c74bba45febd33457e11a9b459,uuid:10797c5f-7729-4ada-a520-c11478ef44e6,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,1,0,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,1,House,0_1
124,51e3d6c74bba45febd33457e11a9b459,uuid:280f9666-5da7-4ad0-a469-f67bf85300f6,Abidjan,Azito,F,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,1,0,1,1,1,0,0,Y,Covered_adobe,Concrete,Ceramic,6,House,0_1
125,51e3d6c74bba45febd33457e11a9b459,uuid:fc1fb35b-8c65-4701-90fc-ebb645717062,Abidjan,Azito,M,Private,Piped_yard,,,,,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,Y,Y,Dirty,,0,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Cement,2,Outdoors,2_4
126,51e3d6c74bba45febd33457e11a9b459,uuid:253f28bb-3d56-4623-a9ab-bc1a2f7bedc9,Abidjan,Azito,F,Private,Piped_dwel,,,,,,N,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,N,Y,Clean,Any_time,1,1,1,0,0,1,1,1,0,0,Y,Stone_mud,Metal,Cement,3,House,2_4
127,51e3d6c74bba45febd33457e11a9b459,uuid:bc3aa015-3c71-4802-b2c3-63fd378efcf6,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,1,1,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,2_4
128,51e3d6c74bba45febd33457e11a9b459,uuid:db16b48f-24e8-4eea-ac60-84d2fe7f62e9,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Fixed,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,0,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,4,House,5_Or_More
129,51e3d6c74bba45febd33457e11a9b459,uuid:1adb071b-884f-41fb-9f56-f123f630239a,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,Y,Dirty,Any_time,0,1,1,0,0,0,1,1,0,0,Y,ReusedWoodOrBamboo,Rustic_planks,Cement,1,Outdoors,2_4
130,51e3d6c74bba45febd33457e11a9b459,uuid:fa49c87f-5ac3-4dcd-b471-4fbdd0837a89,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Metal,Ceramic,2,House,0_1
131,51e3d6c74bba45febd33457e11a9b459,uuid:30ac9b1b-f340-442a-a8c0-26839d5606b5,Abidjan,Azito,F,Private,Piped_dwel,,,,,,Y,Obs_Fixed,None,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,2,House,5_Or_More
132,51e3d6c74bba45febd33457e11a9b459,uuid:9000e09d-9ca7-4e4a-90fb-dfe75965e8ea,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_septic_tank,N,Y,Clean,Any_time,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Rustic_toles_fibr,Cement,2,Outdoors,2_4
133,51e3d6c74bba45febd33457e11a9b459,uuid:e799dac6-ffd9-47a8-a770-ae4b482829d5,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,1,1,1,1,1,0,0,Y,Covered_adobe,CeramicTiles,Cement,5,House,0_1
134,51e3d6c74bba45febd33457e11a9b459,uuid:ca7b372c-a668-43b8-8b36-104e77a7d468,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,1,House,5_Or_More
135,51e3d6c74bba45febd33457e11a9b459,uuid:cd65688b-6039-4f77-add2-e597b2a5d555,Abidjan,Azito,M,Private,Piped_dwel,,,,,,N,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,1,1,1,0,0,0,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,2,House,0_1
136,51e3d6c74bba45febd33457e11a9b459,uuid:c9360574-7393-4f3d-83f4-bbcf38890bfb,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,,,,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,0,0,1,1,1,1,0,0,Y,Covered_adobe,CementFiber,Ceramic,3,House,0_1
137,51e3d6c74bba45febd33457e11a9b459,uuid:f954b032-c837-4828-9686-42f3678ea5a7,Abidjan,Azito,M,Private,Piped_yard,,,,,,Y,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,Flush,,Flush_river,Y,Y,Clean,Any_time,0,1,0,0,1,0,0,0,0,0,Y,Covered_adobe,CeramicTiles,Cement,1,House,2_4
138,51e3d6c74bba45febd33457e11a9b459,uuid:1628603f-bcf3-4b9f-b4cd-d89255063657,Abidjan,Azito,M,Private,Piped_dwel,,,,,,Y,Obs_Fixed,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_septic_tank,N,Y,,,0,1,1,0,1,1,1,1,0,0,Y,Covered_adobe,Metal,Cement,4,Separate_Building,
